url,img,title,address,room,square,floor,type,price
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/bdokgb.html,https://i.ss.com/gallery/6/1095/273749/54749604.th2.jpg,"Pārdod tikko remontētu penthaus tipa dzīvokli Jūrmalā, Buldu",BulduriVienības pr. 34,4,169,04/03/24,Jaun.,395000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/bcppge.html,https://i.ss.com/gallery/6/1091/272682/54536332.th2.jpg,Продается 3-х комнатная квартира с площадью 128м2 станет отл,AsariDzimtenes 13,3,128,03/03/24,Jaun.,260000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/cfnbe.html,https://i.ss.com/gallery/6/1121/280071/56014198.th2.jpg,"Pārdošanā saulains mansarda dzīvoklis renovētā namā, priežu",BulduriRēzeknes Pulka 5,4,113,03/03/24,Renov.,279000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/hfdmg.html,https://i.ss.com/gallery/6/1169/292204/58440759.th2.jpg,"Pārdod svaigu, tikko kapitāli izremontētu divistabu dzīvokli",DubultiDubultu Prospekts 24,2,62,03/04/24,P. kara,135000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/ccmbh.html,https://i.ss.com/gallery/6/1172/292757/58551364.th2.jpg,"Заходи и живи. Низкие коммунальные платежи. Оплата по",BulduriVienības 9,2,44,01/02/24,Specpr.,120000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/jnedi.html,https://i.ss.com/gallery/6/1163/290734/58146638.th2.jpg,"Жить тут предпочитают те, кто ищет гармонии и удовольствий н",LielupeTērvetes 6,6,220,01/04/24,Jaun.,515000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdpioh.html,https://i.ss.com/gallery/6/1015/253717/50743337.th2.jpg,"200 шагов до моря и 5 минут до к/з Дзинтари. Хотите жить",DzintariDzintaru pr. 28,3,125,01/04/24,Jaun.,384900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/nkgdk.html,https://i.ss.com/gallery/5/974/243435/48686972.th2.jpg,Мебелированная квартира в 200 шагах от моря в самом востребо,DzintariDzintaru pr. 26,2,97,02/04/24,Jaun.,525000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/kfmjf.html,https://i.ss.com/gallery/6/1167/291595/58318987.th2.jpg,Tiek pārdots ļoti jauks dzīvoklis Bulduru centrā. Divistabu,BulduriJelgavas 3,2,49,03/04/24,LT proj.,97800
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/gfphb.html,https://i.ss.com/gallery/6/1096/273804/54760683.th2.jpg,"Pārdod 2-istabu dzīvokli Jūrmalā. Dzīvoklis ir parasta stā",KauguriJurģu 5,2,52,04/05/24,103,41000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/aigxc.html,https://i.ss.com/gallery/5/967/241544/48308706.th2.jpg,"Pardod 4-istabas kapitāli izremontētu dzīvokli Kauguros, cen",KauguriTallinas 40,4,78,03/09/24,602,82000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/bdpxp.html,https://i.ss.com/gallery/6/1103/275636/55127166.th2.jpg,"Pārdod 3-istabu dzīvokli Jūrmalā. Dzīvoklis ir labā stāvok",KauguriSkolas 28,3,79,04/05/24,103,65000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/dokjj.html,https://i.ss.com/gallery/6/1158/289317/57863259.th2.jpg,"Pārdod 2 istabas dzīvokli ar mājīgu izkārtojumu. Dzīvoklis",KauguriSkolas 28,2,54,05/05/24,103,39000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/hlffk.html,https://i.ss.com/gallery/6/1171/292711/58542133.th2.jpg,"Plašs un gaišs divistabu dzīvoklis Jūrmalā, Mellužos ir jaun",MellužiKanālu 9,2,71,02/03/24,Jaun.,160000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/bbjxl.html,https://i.ss.com/gallery/6/1097/274177/54835321.th2.jpg,Срочно. Хозяин продает очаровательную 3-комнатная квартиру,KauguriSkolas 57a,3,56,02/05/24,Hrušč.,44900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/fxdki.html,https://i.ss.com/gallery/6/1150/287335/57466857.th2.jpg,"3-х комнатная квартира с двумя санузлами и барбекю-террасой,",Bulduri2.līnija 6,3,88,02/03/24,Jaun.,259000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/nblgx.html,https://i.ss.com/gallery/6/1171/292684/58536673.th2.jpg,"Tiek pārdots izremontēts, omulīgs, skaists divistabu dzīvokl",BulduriJelgavas 3,2,48,02/04/24,LT proj.,95000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/aehne.html,https://i.ss.com/gallery/5/939/234619/46923746.th2.jpg,"Pardošanā 1-istabas dzīvoklis, kas atrodas lieliskā augstas",DzintariMežaparka pr. 10,1,30,02/05/24,Jaun.,97900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/aeclp.html,https://i.ss.com/gallery/6/1073/268170/53633840.th2.jpg,"К продаже предлагается квартира в новом проекте ""Elegia"" в с",BulduriVidus pr. 51,4,109,02/03/24,Jaun.,358710
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/bxmmfb.html,https://i.ss.com/gallery/6/1158/289288/57857472.th2.jpg,Tiek pārdots elegants un plašs studio tipa dzīvoklis jaunajā,Lielupe29 linija 1,2,100,01/06/24,Jaun.,250000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/aedem.html,https://i.ss.com/gallery/6/1171/292669/58533666.th2.jpg,Застройщик предлагает 4-х комнатные апартаменты в аренду с п,DzintariMežaparka pr. 1,4,147,06/08/24,Jaun.,370000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/aodcl.html,https://i.ss.com/gallery/6/1171/292670/58533904.th2.jpg,"Продается квартира в центре Каугури. Море близко, рядом мага",KauguriSkolas 69A 45,1,39,04/05/24,M. ģim.,37500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/binic.html,https://i.ss.com/gallery/6/1158/289446/57889027.th2.jpg,Pārdodas apartamenti mūsdienīgā ēkā Lielupes krastā. Apartam,LielupeTīklu 11,5,266,03/05/24,Jaun.,790000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/hjobd.html,https://i.ss.com/gallery/6/1171/292658/58531585.th2.jpg,Продается 2 -х комнатная квартира рядом с морем (дача - летн,AsariDzelzcela 25,2,51,01/02/24,Specpr.,65000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/bfxpde.html,https://i.ss.com/gallery/6/1136/283978/56795494.th2.jpg,Pārdodam 3 istabu dzīvokli 200m no jūras ar lielu privāto pi,AsariVēju 5,3,83,01/01/24,Jaun.,268000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/pumpuri/bdnffp.html,https://i.ss.com/gallery/6/1024/255865/51172813.th2.jpg,"Vieta, kur gaiss ir piesātināts ar jūru un priedēm-Studi",PumpuriStrēlnieku pr. 74,4,138,02/03/24,Jaun.,420000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/jdbld.html,https://i.ss.com/gallery/6/1145/286001/57200157.th2.jpg,Ipasnieks pardod dzivikli 1.linija,AsariKāpu 95,2,70,03/03/24,Specpr.,180000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/bfkkic.html,https://i.ss.com/gallery/6/1145/286001/57200190.th2.jpg,Ipasnieks pardod dzivokli 1. linijā.,AsariKāpu 95,3,100,02/03/24,Specpr.,240000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/ichkh.html,https://i.ss.com/gallery/6/1134/283393/56678565.th2.jpg,Dzīvoklis sastāv no divām guļamistabām un lielas viesistabas,MajoriTuraidas 110,3,93,02/04/24,Jaun.,158000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/gefhb.html,https://i.ss.com/gallery/6/1167/291648/58329434.th2.jpg,"В самом живописном месте в Каугури, в окружении сосновых дер",KauguriEngures 15,2,54,02/05/24,103,65000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/aecgn.html,https://i.ss.com/gallery/6/1129/282034/56406717.th2.jpg,Спланированная до мелочей квартира-трансформер. После капита,LielupeLašu 3,1,36,04/05/24,Specpr.,65000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/deogd.html,https://i.ss.com/gallery/5/869/217054/43410745.th2.jpg,"(Rus / Eng)3-х комнатная квартира-пентхаус с двумя терраса",BulduriJasminu 9,3,101,03/03/24,Jaun.,260000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/cnejk.html,https://i.ss.com/gallery/6/1145/286216/57243082.th2.jpg,4-комнатная квартира с 2-приватными террасами на 1-м этаже.,Bulduri2.līnija 12,4,161,01/03/24,Jaun.,340000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/cnxfd.html,https://i.ss.com/gallery/5/916/228828/45765449.th2.jpg,"Rus / EngЭргономичная 3-х комнатная квартира с аутентичным",BulduriJasminu 9,3,75,02/03/24,Jaun.,214000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/jmjlh.html,https://i.ss.com/gallery/6/1004/250779/50155769.th2.jpg,"(Rus / Eng)Двухуровневая квартира в новом курортном жило",BulduriJasminu 9,3,74,01/03/24,Jaun.,189000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/kxpgp.html,https://i.ss.com/gallery/6/1125/281063/56212477.th2.jpg,Эргономичная 3-х комнатная квартира с выходом на речной пляж,LielupeTiklu 11,3,63,01/04/24,Jaun.,165000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulluciems/mnkoc.html,https://i.ss.com/gallery/6/1152/287869/57573730.th2.jpg,Эргономичная 3-х комнатная квартира с выходом на речной пляж,BuļļuciemsTiklu 11,3,63,01/04/24,Jaun.,165000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mooig.html,https://i.ss.com/gallery/6/1138/284337/56867249.th2.jpg,"Удивительно эргономичная 2-комнатная квартира-трансформер, с",DzintariRīgas 49,2,46,02/04/24,Jaun.,167000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/apbmd.html,https://i.ss.com/gallery/6/1049/262079/52415675.th2.jpg,"Продаем фантастический пентхаус. Квартира находится в прес",LielupeO. kalpaka pr. 8,3,213,03/03/24,Jaun.,850000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdnpdk.html,https://i.ss.com/gallery/6/1019/254635/50926899.th2.jpg,"Предлагаем купить квартиры в Юрмале, Дзинтари.Всего в про",DzintariRīgas 47,3,79,02/03/24,Jaun.,262000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bexmck.html,https://i.ss.com/gallery/6/1118/279367/55873336.th2.jpg,"Mēs ar prieku piedāvājam jaunu elitāru projektu ""Villa Al Ma",DzintariDzintaru prospeks 23,3,96,03/03/24,Jaun.,385000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/pumpuri/dlkpi.html,https://i.ss.com/gallery/5/803/200604/40120768.th2.jpg,Представляем вашему вниманию уникальную квартиру на первой л,PumpuriGaujas 4,3,174,01/03/24,Jaun.,340000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/eobdl.html,https://i.ss.com/gallery/5/845/211110/42221921.th2.jpg,От собственника. Двухуровневые апартаменты на второй линии о,DzintariViktorijas 16,4,154,01/03/24,Jaun.,695000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/nmiok.html,https://i.ss.com/gallery/5/982/245461/49092128.th2.jpg,"Pārdodās dzīvoklis jaunajā projektā. Klusa, mierīga apkārt",BulduriMeža pr. 19,2,112,02/03/24,Jaun.,245000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/ecnig.html,https://i.ss.com/gallery/6/1131/282717/56543318.th2.jpg,"Ekskluzīvs penthouse ar terasiIdeāla vieta, tikai 5 minū",MajoriLienes 7,4,171,03/03/24,Specpr.,370000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jbpxn.html,https://i.ss.com/gallery/6/1142/285313/57062490.th2.jpg,Attīstītājs pārdod pēdējo kompaktu 2 istabu dizainera veidot,DzintariDzintaru pr. 48,2,37,03/03/24,Renov.,155000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/cdhep.html,https://i.ss.com/gallery/6/1117/279001/55800186.th2.jpg,Владелец продает красивую и уютную 3-комнатную квартиру (116,BulduriVidus pr. 54,3,116,01/03/24,Jaun.,350000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ijffb.html,https://i.ss.com/gallery/6/1139/284716/56943200.th2.jpg,"От застройщика - 4 комнатные апартменты в новом, современном",DzintariMežaparka pr. 1,4,128,07/08/24,Jaun.,335000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/hljdp.html,https://i.ss.com/gallery/6/1139/284716/56943199.th2.jpg,"От застройщика - 2 комнатные апартменты в новом, современном",DzintariMežaparka pr. 1,2,80,07/08/24,Jaun.,280000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/iximx.html,https://i.ss.com/gallery/6/1056/263961/52792027.th2.jpg,"Предлагаем апартаменты в новом проекте в Дубулты, на ул. Пил",DubultiPils 5,3,76,01/03/24,Jaun.,250000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/dcllb.html,https://i.ss.com/gallery/6/1157/289063/57812461.th2.jpg,"Tiek pārdots 2 istabu dzīvoklis, istabas nav caurstaigājamas",KauguriTalsu šoseja 31 7,2,42,01/05/24,Hrušč.,39000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdnpnm.html,https://i.ss.com/gallery/6/1119/279713/55942471.th2.jpg,Piedāvājam iegādei mūsdienīgā stilā veidotu dzīvokli projekt,DzintariDzintaru pr. 26,4,152,03/04/24,Jaun.,900000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/cchfx.html,https://i.ss.com/gallery/6/1161/290178/58035566.th2.jpg,"Pārdod plašu un gaišu 3-istabu dzīvokli, ar platību – 99.6 m",BulduriKuldīgas 9,3,100,02/03/24,Jaun.,255000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/exfxe.html,https://i.ss.com/gallery/6/1049/262004/52400602.th2.jpg,Piedāvājam iegādāties gatavu dzīvošanai divu guļamistabu dzī,DzintariIkšķiles 4,3,124,02/03/24,Jaun.,565250
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ajmbb.html,https://i.ss.com/gallery/6/1171/292545/58508985.th2.jpg,Piedāvājam Jums iespēju iegādāties 2-istabu dzīvokli Jūrmalā,KauguriEngures 1,2,48,04/05/24,103,35500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/afcje.html,https://i.ss.com/gallery/6/1035/258540/51707927.th2.jpg,"Dzīvoklis pilnībā atbrīvots, bez parādiem un saistībām, gata",DubultiSlokas 63 k-2,3,57,04/04/24,Specpr.,46900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/bxmdgx.html,https://i.ss.com/gallery/6/1126/281279/56255720.th2.jpg,"Gaišs 2 stāvu dzīvoklis Jomas ielā 19.Lieliska atrašanās",MajoriJomas 19,4,97,03/04/24,Jaun.,365000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/aidfn.html,https://i.ss.com/gallery/6/1157/289178/57835418.th2.jpg,В отличном месте продам солнечную тёплую не угловую квартиру,KauguriSkolas 65A,2,50,04/05/24,Hrušč.,49500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bclhjc.html,https://i.ss.com/gallery/5/946/236483/47296532.th2.jpg,"Pārdod gaišu 2 istabu dzīvokli ar balkonu, labā stāvoklī, ar",DzintariJāņa Pliekšāna 92,2,40,05/05/24,LT proj.,74500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/icgmc.html,https://i.ss.com/gallery/6/1069/267120/53423917.th2.jpg,"Lielupes krastā, Majoros, blakus kuģīšu piestātnei, makšķern",MajoriRīgas 4,2,28,02/02/24,P. kara,27500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bcnigc.html,https://i.ss.com/gallery/6/1085/271007/54201222.th2.jpg,Piedāvājums no attīstītāja 2022. gadā Jūrmalā – projekts “Dz,DzintariRīgas 47,3,73,02/03/24,Jaun.,240800
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdnpng.html,https://i.ss.com/gallery/6/1085/271014/54202693.th2.jpg,Piedāvājums no attīstītāja Jūrmalā – projekts “Dzintaru Pērl,DzintariRīgas 47,3,74,03/03/24,Jaun.,245700
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/nonno.html,https://i.ss.com/gallery/6/1109/277198/55439500.th2.jpg,"Продаётся 4-х комнатная квартира в новом, построенном в 2019",AsariDzimtenes 13,4,90,01/03/24,Jaun.,188500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/dcflh.html,https://i.ss.com/gallery/6/1171/292507/58501312.th2.jpg,"Izcila iespēja. Pārdod dzīvokli Jūrmalas kūrorta centrā, Jom",MajoriJomas 52,2,53,02/02/24,P. kara,124200
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/dflee.html,https://i.ss.com/gallery/6/1149/287061/57412022.th2.jpg,"Pārdodu 1 istabas dzīvokli Kauguros, 15 min no pludmales.",KauguriEngures 1,1,35,05/05/24,103,31500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mnppm.html,https://i.ss.com/gallery/5/965/241233/48246574.th2.jpg,Новый проект – сдан в эксплуатацию в 2022 году. Квартира в п,DzintariRīgas 47,3,80,03/03/24,Jaun.,263900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/clocg.html,https://i.ss.com/gallery/6/1104/275952/55190291.th2.jpg,"Продаю 3-х комнатную квартиру в новом проекте в Майори, рядо",MajoriJāņa Pliekšāna 13,3,67,02/02/24,Jaun.,195000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/cdlne.html,https://i.ss.com/gallery/6/1130/282428/56485534.th2.jpg,Pārdodas 3 istabu dzīvoklis pilnībā aprīkots dzīvošanai vai,MellužiMellužu pr. 19 203,3,85,02/05/24,Renov.,205000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jbdcp.html,https://i.ss.com/gallery/6/1112/277788/55557550.th2.jpg,На продажу предлагается квартира с террасой у реки в Дзинтар,DzintariTuraidas 110,2,84,04/04/24,Jaun.,139000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/ablhf.html,https://i.ss.com/gallery/6/1169/292081/58416137.th2.jpg,"В продаже квартира в новом проекте ""Dzintaru pērle"". Проект",DzintariRīgas 47,3,94,02/03/24,Jaun.,306950
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/gkenh.html,https://i.ss.com/gallery/6/1170/292472/58494400.th2.jpg,Продаётся квартира тёплая не угловая на 3 этаже. дом находит,KauguriSkolas 69b 36,1,42,03/05/24,M. ģim.,32000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/bbxeio.html,https://i.ss.com/gallery/6/1123/280587/56117385.th2.jpg,Двухуровневая мансардная квартира в 5 минутах ходьбы до моря,MajoriLienes 7,3,171,03/03/24,Jaun.,370000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/joopd.html,https://i.ss.com/gallery/5/911/227706/45541057.th2.jpg,"Trīsistabu dzīvoklis ar kopējo platību 118.6 m2, terase 20,",LielupeMežotnes 2,3,118,02/03/24,Jaun.,340000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mooxg.html,https://i.ss.com/gallery/6/1162/290317/58063226.th2.jpg,"Застройщик редлагает 2 комнатные апартаменты в новом, соврем",DzintariMežaparka pr. 1,2,80,07/08/24,Jaun.,280000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bdnpdj.html,https://i.ss.com/gallery/4/647/161637/32327220.th2.jpg,"Turaidas Kvartāls, dzīvokļa īpašums. Pārdod īpašnieks - Tura",DzintariTuraidas 17,3,83,02/04/24,Jaun.,255000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bcnfxm.html,https://i.ss.com/gallery/6/1170/292460/58491813.th2.jpg,"Dzīvoklis ar plašu jumta terasi un skatu uz jūru.  - Pla",DzintariDzintaru pr. 64,3,207,05/05/24,Jaun.,640000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/bemmbp.html,https://i.ss.com/gallery/6/1136/283978/56795485.th2.jpg,Attīstītājs pārdod 4 istabu dzīvokli pie jūras Harmony Sky G,AsariVēju 5a,4,83,01/03/24,Jaun.,272900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/dekkn.html,https://i.ss.com/gallery/6/1118/279394/55878779.th2.jpg,Piedāvājumā skaisti iekārtots un ērts trīs istabu dzīvoklis,DubultiPils 5,3,80,02/03/24,Jaun.,260000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/dbomc.html,https://i.ss.com/gallery/5/981/245063/49012431.th2.jpg,"Перепланированная, евроремонт, не угловая, теплая, встроенна",DubultiKlavu 33,3,68,01/04/24,LT proj.,110000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/bckeii.html,https://i.ss.com/gallery/6/1155/288606/57721023.th2.jpg,Pārdošanai tiek piedāvāts gaišs un mājīgs trīs istabu dzīvok,DzintariGrišļā 5,3,83,03/04/24,Jaun.,149000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/nflhi.html,https://i.ss.com/gallery/6/1133/283144/56628684.th2.jpg,"Penthouse dzīvoklis 700 m no jūras. Dzīvojamā platība 93, 3",DzintariEdinburgas pr. 11,2,171,04/04/24,Jaun.,269000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/melluzi/affli.html,https://i.ss.com/gallery/6/1167/291711/58342127.th2.jpg,Piedāvājam pārdošanai pilnībā mēbelētu plašu trīs istabu dzī,MellužiMellužu pr. 77,3,100,01/02/24,Jaun.,210000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/dflxe.html,https://i.ss.com/gallery/6/1076/268871/53774054.th2.jpg,"Gaišs un silts trīs istabas dzīvoklis. Dzīvoklis nav stūra",KauguriSkolas 31,3,62,06/09/24,602,49600
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/gjbix.html,https://i.ss.com/gallery/6/1145/286099/57219779.th2.jpg,Gaišs un mājīgs 2 istabu dzīvoklis ar balkonu renovētā ēkā b,MajoriPlūdu 4,2,45,03/05/24,Renov.,57000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/jaundubulti/bdikbj.html,https://i.ss.com/gallery/6/1009/252084/50416679.th2.jpg,На продажу предлагается мебелированная квартира (статус - кв,JaundubultiStrēlnieku pr. 50,2,66,02/04/24,Jaun.,235000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/ahcjh.html,https://i.ss.com/gallery/6/1118/279318/55863423.th2.jpg,"Skaists, moderns dzīvoklis ar labu remontu, tehniku un jaunā",KauguriSkolas 55,1,33,02/09/24,467,41000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/fbcfk.html,https://i.ss.com/gallery/6/1137/284016/56803043.th2.jpg,"На продажу предлагается стильная квартира с террасой, камино",DubultiCeriņu 18,2,63,04/04/24,Jaun.,265000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/bmxpc.html,https://i.ss.com/gallery/6/1157/289115/57822939.th2.jpg,"Квартира расположена в средней части дома, очень теплая, при",KauguriTallinas 3,1,35,04/05/24,103,25000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/mkgdj.html,https://i.ss.com/gallery/6/1065/266059/53211735.th2.jpg,Собственник срочно продает 2-х комнатную квартиру в Дзинтари,DzintariJāņa Pliekšāna 90,2,54,02/05/24,103,85500
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/elxkl.html,https://i.ss.com/gallery/6/1108/276827/55365364.th2.jpg,"Tiek pārdots divistabas dzīvoklis Dubultos, Jūrmalā. Māj",DubultiSlokas 63 K-6,2,49,02/05/24,Specpr.,55000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/afeco.html,https://i.ss.com/gallery/6/1122/280295/56058813.th2.jpg,Jūrmalā Bulduros nelielā jaunā projekta kompleksā ir pieejam,BulduriVienības pr. 20,2,65,03/03/24,Jaun.,184000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/majori/bxejfn.html,https://i.ss.com/gallery/5/990/247342/49468344.th2.jpg,"Īpašnieks pārdod 3 istabu dzīvokli piektajā stāvā, ļoti klus",MajoriPludu 1,3,60,05/05/24,LT proj.,67000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/igngi.html,https://i.ss.com/gallery/6/1169/292216/58443009.th2.jpg,Предлагается к продаже квартиры в новом проекте в самом цент,DzintariDzintaru pr. 12,3,138,03/03/24,Jaun.,350000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jbkcb.html,https://i.ss.com/gallery/6/1169/292089/58417602.th2.jpg,"В продаже квартиры в новом проекте ""Dzintaru pērle"". Проект",DzintariRigas 47,3,77,02/03/24,Jaun.,255850
https://www.ss.com/msg/lv/real-estate/flats/jurmala/lielupe/chlng.html,https://i.ss.com/gallery/6/1170/292273/58454406.th2.jpg,"Апартаменты в Лиелупе c подземной парковкой. Комплекс"" L",LielupeTervetes 6,3,68,03/04/24,Jaun.,170000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jlhjo.html,https://i.ss.com/gallery/6/1055/263647/52729303.th2.jpg,200m līdz jūrai un 5 minūšu attālumā no Dzintaru koncertzāle,DzintariDzintaru pr. 28,3,125,01/04/24,Jaun.,384900
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dzintari/jbjph.html,https://i.ss.com/gallery/6/1141/285129/57025695.th2.jpg,Новая (никто не жил) 3-комнатная квартира в 200 шагах от мор,DzintariDzintaru pr. 26,3,97,01/04/24,Jaun.,599999
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/jcgec.html,https://i.ss.com/gallery/6/1150/287406/57481086.th2.jpg,Pārdodu 2-istabu dzīvokli dažu metru attālumā no jūras lieda,AsariKāpu 95,2,70,03/03/24,Jaun.,180000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/asari/bcppgk.html,https://i.ss.com/gallery/6/1150/287408/57481424.th2.jpg,Pārdodu 3-istabu dzīvokli dažu metru attālumā no jūras lieda,AsariKāpu 95,3,90,02/03/24,Jaun.,240000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/dubulti/adhnf.html,https://i.ss.com/gallery/6/1035/258709/51741727.th2.jpg,"Mājīgs, kopts, silts dzīvoklis pašā Dubultu centrā, kvalitat",DubultiDubultu pr. 10,4,93,04/05/24,Specpr.,157000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/bulduri/bdokfh.html,https://i.ss.com/gallery/6/1131/282687/56537385.th2.jpg,"Gaišs un plašs trīs istabu dzīvoklis arī balkonu, no kura pa",BulduriRēzeknes pulka 26,3,71,03/04/24,Specpr.,120000
https://www.ss.com/msg/lv/real-estate/flats/jurmala/kauguri/eclfg.html,https://i.ss.com/gallery/6/1139/284534/56906681.th2.jpg,"Gaišs divistabu dzīvoklis ar skaistu skatu uz zaļo zonu, atr",KauguriSkolas 38,2,48,09/09/24,467,52000
